%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
161.0, 25945.99437069826, 19968.489702759947, 12772.8149620074, -7348.225396660018, -24077.544996445777, -3171.8690004192595, -23397.20259871514, 1344.5915394534516, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033420091E9, 0.0, 2024-03-27 16:43:53.420
162.0, 26980.075476178587, 20217.801060414444, 12352.78098020327, -7650.599795651412, -24270.79817900636, -3420.2415848066316, -23444.16361381574, 1159.3626331523221, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033424109E9, 0.0, 2024-03-27 16:43:53.424
163.0, 27032.40090994846, 20361.902756917807, 12194.195353292866, -7780.73165187021, -24367.514177264475, -3522.8807953454016, -23453.461939509147, 1052.0519080223928, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903342811E9, 0.0, 2024-03-27 16:43:53.428
164.0, 25945.81555674262, 20173.85753081531, 12536.221746947975, -7546.485369978592, -24224.775937172883, -3324.3749528378194, -23412.938226811675, 1176.7299385940955, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033432069E9, 0.0, 2024-03-27 16:43:53.432
165.0, 25261.919231643587, 19940.058283812796, 12908.624161317846, -7264.898093330633, -24030.069891222705, -3096.0071797379474, -23366.558357066915, 1368.4408507872643, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033436108E9, 0.0, 2024-03-27 16:43:53.436
166.0, 25944.630914286485, 19973.47414177348, 12783.700261557135, -7338.435332588593, -24062.681086382996, -3163.8670759042593, -23389.44654338915, 1348.1678185663009, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033441143E9, 0.0, 2024-03-27 16:43:53.441
167.0, 26972.587641786056, 20212.883676634276, 12353.943270914946, -7649.035173539541, -24263.578565547297, -3418.6546109503047, -23444.945924871678, 1155.495781361554, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033444093E9, 0.0, 2024-03-27 16:43:53.444
168.0, 27030.948046558864, 20354.347867291912, 12185.0758415551, -7787.548933929078, -24367.15654935319, -3526.680591902804, -23457.06057036645, 1044.6087771187756, 0.032, -0.016, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033447144E9, 0.0, 2024-03-27 16:43:53.447
169.0, 25964.412208129434, 20185.99452805454, 12541.630869106159, -7540.472750720114, -24214.22591378998, -3318.027057412512, -23403.43873541817, 1183.2566479750453, 0.03, -0.016, 1.012, 192.0, 0.0, 240.0, 255.0, 128.0, 31.0, 160.0, 0.0, 0.0, 0.0, 1.711529033452424E9, 0.0, 2024-03-27 16:43:53.452
170.0, 25269.407066036114, 19950.340086262237, 12915.441443376714, -7260.383040950661, -24022.962036485915, -3089.99456047947, -23357.52825230697, 1372.8441444449597, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033456339E9, 0.0, 2024-03-27 16:43:53.456
171.0, 25935.51140254872, 19972.42360978408, 12786.002491236031, -7337.697725021569, -24062.502272427355, -3160.849590402793, -23385.6690985762, 1348.2795772885772, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903346012E9, 0.0, 2024-03-27 16:43:53.460
172.0, 26967.603202772523, 20213.19660105665, 12358.033640150266, -7645.525949660057, -24264.249117880958, -3416.620602204872, -23441.01201784754, 1156.2110371841238, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033464153E9, 0.0, 2024-03-27 16:43:53.464
173.0, 27042.056863553153, 20361.232204584147, 12190.216742779821, -7781.581018159512, -24366.038962130424, -3522.8807953454016, -23449.863308651842, 1047.0227655199487, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903346915E9, 0.0, 2024-03-27 16:43:53.469
174.0, 25968.90490876495, 20186.03923154345, 12536.378209159162, -7543.020849588019, -24219.925608626083, -3320.642211513783, -23402.924645295698, 1176.0146827715257, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033472153E9, 0.0, 2024-03-27 16:43:53.472
175.0, 25264.087350855752, 19945.981496093453, 12906.813670016965, -7265.479238686471, -24030.628684834086, -3093.7943570368716, -23361.30569711992, 1361.355347794932, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033476227E9, 0.0, 2024-03-27 16:43:53.476
176.0, 25925.430765799378, 19967.550929492823, 12783.521447601492, -7337.45185583256, -24065.028019550806, -3157.452125245586, -23385.646746831746, 1342.4010684968316, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033480171E9, 0.0, 2024-03-27 16:43:53.480
177.0, 26968.877252206476, 20216.95169412514, 12371.042355423255, -7632.763103576077, -24255.3754753322, -3402.2037270311985, -23432.54070669898, 1161.5307523644867, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033484167E9, 0.0, 2024-03-27 16:43:53.484
178.0, 27072.946974390386, 20385.863826973895, 12217.932905904401, -7755.809456802543, -24345.564764209365, -3496.729254332692, -23426.43868046268, 1065.0382715509263, 0.03, -0.016, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033488167E9, 0.0, 2024-03-27 16:43:53.488
179.0, 26000.86790333604, 20208.882714376774, 12557.00886929141, -7523.753645867544, -24203.273559006877, -3299.5421647479734, -23384.216235186606, 1189.0457497889697, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 240.0, 255.0, 112.0, 31.0, 144.0, 0.0, 0.0, 0.0, 1.711529033492164E9, 0.0, 2024-03-27 16:43:53.492
180.0, 25266.031952623365, 19945.601516437713, 12905.964303727664, -7264.026375296877, -24028.61702783311, -3090.7992232798606, -23361.19393839764, 1357.3543855374319, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033495186E9, 0.0, 2024-03-27 16:43:53.495
181.0, 25917.47354477329, 19965.203996325017, 12789.288197670961, -7332.69093426358, -24059.775359603806, -3153.875846132737, -23382.651613074737, 1338.8471411284377, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033499207E9, 0.0, 2024-03-27 16:43:53.499
182.0, 26957.72373172328, 20210.268522533002, 12367.73429724387, -7638.351039689904, -24257.163614888625, -3404.125977054355, -23432.473651465614, 1154.4899528610651, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033503207E9, 0.0, 2024-03-27 16:43:53.503
183.0, 27066.97905862082, 20372.27396634507, 12203.381920263997, -7770.382794187402, -24352.4491015016, -3506.765187593125, -23434.574715444414, 1051.9625010445716, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033508236E9, 0.0, 2024-03-27 16:43:53.508
184.0, 25999.48209517981, 20199.13735379426, 12541.474406894971, -7538.215224530128, -24210.493172465944, -3310.6509817422607, -23394.16276146922, 1175.4782409045984, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033512219E9, 0.0, 2024-03-27 16:43:53.512
185.0, 25275.263223083406, 19957.269127043382, 12916.156699199284, -7257.633776382659, -24018.692853294953, -3081.65735979764, -23353.259069116008, 1363.2105425847224, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033516338E9, 0.0, 2024-03-27 16:43:53.516
186.0, 25917.317082562102, 19977.63156624217, 12805.850840312343, -7322.096207391764, -24045.80551931924, -3140.9341860931145, -23378.650650817235, 1348.8830743888707, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033520368E9, 0.0, 2024-03-27 16:43:53.520
187.0, 26948.559516496603, 20210.24617078855, 12372.763439746313, -7635.266498955071, -24251.598030519253, -3400.8626223638803, -23441.861384136842, 1153.1711999382019, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903352363E9, 0.0, 2024-03-27 16:43:53.523
188.0, 27066.621430709536, 20366.618974997877, 12195.245885282266, -7777.311834968547, -24357.187671326123, -3513.336600462985, -23450.913840641242, 1041.948919528594, 0.03, -0.018000000000000002, 1.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033527532E9, 0.0, 2024-03-27 16:43:53.527
189.0, 26007.28285399471, 20200.254941017025, 12534.724180069468, -7543.7808088995, -24214.918817868092, -3315.1883858666883, -23404.511619152025, 1170.1808774686906, 0.032, -0.01, 1.014, 192.0, 1.0, 0.0, 255.0, 176.0, 31.0, 176.0, 0.0, 0.0, 0.0, 1.711529033531247E9, 0.0, 2024-03-27 16:43:53.531
190.0, 25267.171891590584, 19949.066036828284, 12905.941951983208, -7269.05551779932, -24031.56745810121, -3091.5368308468856, -23368.43590360116, 1349.486571489164, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033536473E9, 0.0, 2024-03-27 16:43:53.536
191.0, 25892.394887494433, 19959.03491485535, 12794.026767495487, -7333.629707530703, -24063.753970116853, -3152.2888722764105, -23394.408630658225, 1330.6216991688848, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033540286E9, 0.0, 2024-03-27 16:43:53.540
192.0, 26940.311722792594, 20205.038214330463, 12376.786753748269, -7632.3160686869705, -24256.2248416215, -3399.5438694410173, -23444.29772428247, 1149.1925894251574, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033544277E9, 0.0, 2024-03-27 16:43:53.544
193.0, 27068.655439454968, 20362.37214355137, 12192.116641058523, -7781.335148970503, -24365.994258641513, -3517.8069493540465, -23456.121797099328, 1034.6175473472533, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033548266E9, 0.0, 2024-03-27 16:43:53.548
194.0, 26007.707537139362, 20191.627167657276, 12520.754339784902, -7556.92363463922, -24233.291951810355, -3328.130045906311, -23414.324034967904, 1153.0370894714702, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033551269E9, 0.0, 2024-03-27 16:43:53.551
195.0, 25266.27782181237, 19949.60247869521, 12899.996387958097, -7273.995253323943, -24040.776376816797, -3097.437691383087, -23372.325107136385, 1340.165894051301, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033555289E9, 0.0, 2024-03-27 16:43:53.555
196.0, 25880.03437281065, 19955.503339231414, 12791.165744205207, -7337.340097110284, -24068.51489168583, -3154.9263781221366, -23400.39889817225, 1326.2184055111893, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033559281E9, 0.0, 2024-03-27 16:43:53.559
197.0, 26924.33022550705, 20194.197618269638, 12369.813009478214, -7639.401571679303, -24265.769036503916, -3408.2610497785868, -23454.35600928736, 1139.6260427982859, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033565057E9, 0.0, 2024-03-27 16:43:53.565
198.0, 27068.275459799228, 20357.432408026747, 12181.208989764333, -7788.01832056264, -24373.996183156512, -3526.4570744582506, -23461.77678844652, 1025.4533321205774, 0.032, -0.01, 1.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033568314E9, 0.0, 2024-03-27 16:43:53.568
199.0, 26014.591874431597, 20191.627167657276, 12512.975932714455, -7560.790486429988, -24236.93528615657, -3336.713115777149, -23416.8274303469, 1146.1304004347803, 0.028, -0.008, 1.016, 192.0, 0.0, 224.0, 255.0, 192.0, 31.0, 192.0, 0.0, 0.0, 0.0, 1.7115290335723E9, 0.0, 2024-03-27 16:43:53.572
200.0, 25265.60726947871, 19948.440187983535, 12899.661111791267, -7272.900017845634, -24040.709321583432, -3103.495014130475, -23370.738133280058, 1337.2154637832002, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033576282E9, 0.0, 2024-03-27 16:43:53.576
201.0, 25867.092712771027, 19948.842519383732, 12794.451450640137, -7334.702591264558, -24066.547938173764, -3159.2402648020106, -23399.750697583044, 1323.6479548988289, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033579746E9, 0.0, 2024-03-27 16:43:53.579
202.0, 26916.551818436605, 20187.939129822153, 12374.551579302739, -7636.585251877935, -24260.248155623456, -3407.165814300277, -23452.992552875585, 1139.8272084983837, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033583319E9, 0.0, 2024-03-27 16:43:53.583
203.0, 27073.125788346028, 20353.185576580236, 12182.192466520366, -7792.198096775783, -24371.53749126643, -3528.580490181505, -23464.8389774369, 1022.8605297637617, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903358731E9, 0.0, 2024-03-27 16:43:53.587
204.0, 26019.688072167406, 20187.04506004394, 12509.153784412598, -7571.787544702, -24240.153937358136, -3342.99395596909, -23425.030520562, 1140.7883335099618, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033592294E9, 0.0, 2024-03-27 16:43:53.592
205.0, 25256.28659204085, 19936.392597722126, 12890.318082608948, -7290.624951198692, -24049.67237111001, -3112.458063657053, -23384.193883442153, 1327.2018822672228, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033596321E9, 0.0, 2024-03-27 16:43:53.596
206.0, 25852.63113410844, 19938.784234378843, 12793.646787839745, -7346.50431233696, -24074.080476055202, -3165.141125338212, -23408.177305242694, 1316.1601205063012, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033600335E9, 0.0, 2024-03-27 16:43:53.600
207.0, 26911.500324189703, 20186.59802515483, 12381.324157872696, -7640.072124012962, -24262.840957980272, -3406.539965455528, -23452.657276708756, 1139.9836707095708, 0.028, -0.008, 1.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033604365E9, 0.0, 2024-03-27 16:43:53.604
208.0, 27077.327916303628, 20351.71036144619, 12183.466515954318, -7797.182535789316, -24376.231357602046, -3531.3297547495076, -23463.810797191956, 1021.0947419517926, 0.03, -0.012, 1.012, 192.0, 0.0, 240.0, 255.0, 160.0, 31.0, 160.0, 0.0, 0.0, 0.0, 1.711529033607465E9, 0.0, 2024-03-27 16:43:53.607
209.0, 26021.00682509027, 20182.015917541496, 12500.302493608297, -7584.103355896874, -24249.720483985006, -3351.7334880511153, -23428.338578741383, 1129.8583304713168, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033611325E9, 0.0, 2024-03-27 16:43:53.611
210.0, 25255.99601936293, 19935.699693644012, 12884.283111606015, -7298.448061758049, -24053.740388600876, -3117.308392203855, -23384.77502879799, 1321.0104490531028, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033615332E9, 0.0, 2024-03-27 16:43:53.615
211.0, 25839.957695002282, 19931.229344752952, 12788.19296219265, -7353.992146729487, -24077.276775512313, -3168.560942239874, -23413.161744256227, 1310.7509983481168, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033619489E9, 0.0, 2024-03-27 16:43:53.619
212.0, 26894.98238503723, 20172.829350570366, 12371.824666479191, -7653.416115452781, -24271.08875168428, -3416.352381271408, -23463.721390214134, 1128.494874059543, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033624346E9, 0.0, 2024-03-27 16:43:53.624
213.0, 27072.052904612174, 20339.93099211824, 12169.65313788094, -7812.895812141396, -24387.988375185538, -3543.153827566365, -23477.065381653952, 1005.6943900220859, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033628336E9, 0.0, 2024-03-27 16:43:53.628
214.0, 26032.249752551288, 20185.905121076717, 12498.894333707613, -7586.718509998144, -24246.74770197245, -3350.906473506269, -23428.271523508018, 1127.6678595146966, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033632357E9, 0.0, 2024-03-27 16:43:53.632
215.0, 25257.895917641632, 19937.443129711526, 12884.394870328293, -7301.309085048329, -24051.46051066643, -3116.011991025447, -23386.09378172085, 1317.389466451343, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033635357E9, 0.0, 2024-03-27 16:43:53.635
216.0, 25844.092767726514, 19941.511147202393, 12804.24151471156, -7341.005783200954, -24062.077589282704, -3155.5969304557957, -23403.34932844035, 1320.4740071861754, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033639363E9, 0.0, 2024-03-27 16:43:53.639
217.0, 26899.51978916166, 20183.08880127535, 12386.576817819694, -7639.0662955124735, -24254.436702065075, -3400.7955671305144, -23452.031427864007, 1140.7436300210513, 0.03, -0.012, 1.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033643596E9, 0.0, 2024-03-27 16:43:53.643
218.0, 27086.17920710793, 20351.240974812627, 12181.611321164528, -7801.585829447011, -24372.699781978106, -3529.6533739153597, -23466.35889605986, 1018.0102012169601, 0.032, -0.014, 1.018, 192.0, 1.0, 0.0, 255.0, 144.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.711529033649411E9, 0.0, 2024-03-27 16:43:53.649
219.0, 26048.521822514755, 20197.28215900447, 12506.538630311326, -7579.364786072349, -24237.13645185667, -3339.3059181339645, -23420.06843329292, 1137.2344061415681, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033652411E9, 0.0, 2024-03-27 16:43:53.652
220.0, 25266.30017355683, 19948.23902228344, 12893.849658232888, -7292.256628543929, -24042.18453671748, -3103.271496685922, -23376.929566494175, 1327.4477514562311, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033656391E9, 0.0, 2024-03-27 16:43:53.656
221.0, 25842.81871829256, 19951.591783951735, 12812.377549693294, -7333.361486597239, -24053.740388600876, -3142.655270416173, -23394.095706235854, 1334.801475382027, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033659511E9, 0.0, 2024-03-27 16:43:53.659
222.0, 26887.583957622526, 20172.80699882591, 12389.437841109973, -7642.08378101394, -24257.320077099812, -3403.3660177428746, -23458.759302945055, 1139.3578218648222, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903366339E9, 0.0, 2024-03-27 16:43:53.663
223.0, 27088.5931955091, 20345.407169509792, 12181.387803719976, -7804.469204481746, -24373.81736920087, -3533.207301283753, -23466.895337926788, 1016.8479105052842, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033667392E9, 0.0, 2024-03-27 16:43:53.667
224.0, 26051.740473716316, 20192.32007173539, 12502.872944220657, -7585.086832652907, -24240.60097224724, -3347.3972496267857, -23419.576694914904, 1131.333545605367, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033671433E9, 0.0, 2024-03-27 16:43:53.671
225.0, 25267.261298568406, 19946.048551326818, 12896.12953616733, -7290.155564565131, -24041.156356472537, -3105.752540320461, -23371.118112935797, 1326.5313299335635, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033675407E9, 0.0, 2024-03-27 16:43:53.675
226.0, 25827.083090196025, 19938.739530889932, 12816.847898584354, -7330.388704584683, -24052.823967078206, -3145.3151280063544, -23391.212331201117, 1326.3078124890105, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033679945E9, 0.0, 2024-03-27 16:43:53.679
227.0, 26881.169006963853, 20173.634013370756, 12395.875143513102, -7633.165434976272, -24246.300667083346, -3395.744072883615, -23443.515413226538, 1141.4812375880763, 0.032, -0.014, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033685423E9, 0.0, 2024-03-27 16:43:53.685
228.0, 27092.951785677888, 20346.234184054636, 12183.578274676594, -7800.7811666466205, -24364.76491269647, -3527.9099378478454, -23456.233555821607, 1017.4067041166669, 0.03, -0.01, 1.018, 192.0, 0.0, 240.0, 255.0, 176.0, 31.0, 208.0, 0.0, 0.0, 0.0, 1.711529033689447E9, 0.0, 2024-03-27 16:43:53.689
229.0, 26062.73753198833, 20196.09751654834, 12497.799098229301, -7585.757384986567, -24233.738986699464, -3344.4915228475957, -23409.58546514338, 1133.300499117434, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903369245E9, 0.0, 2024-03-27 16:43:53.692
230.0, 25269.630583480666, 19951.189452551538, 12888.284073863517, -7296.145832079153, -24035.94840001445, -3103.4726623860197, -23360.277516874972, 1331.9181003472925, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71152903369543E9, 0.0, 2024-03-27 16:43:53.695
231.0, 25818.477668580734, 19936.146728533116, 12819.35129396335, -7331.126312151709, -24047.906583298038, -3143.1917122831005, -23385.445581131647, 1333.4156672257982, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033699452E9, 0.0, 2024-03-27 16:43:53.699
232.0, 26872.56358534856, 20168.09078074584, 12400.613713337627, -7632.3160686869705, -24244.46782403801, -3396.034645561534, -23442.330770770404, 1143.8728742447943, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033703504E9, 0.0, 2024-03-27 16:43:53.703
233.0, 27093.77880022273, 20338.813404895474, 12178.526780429696, -7807.553745216578, -24369.145854609713, -3535.17425479582, -23460.480387268115, 1009.985924957505, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033707469E9, 0.0, 2024-03-27 16:43:53.707
234.0, 26070.046552425214, 20191.537760679457, 12492.635845260125, -7594.07223392394, -24240.824489691793, -3352.1805229402216, -23415.665139635224, 1121.7893507229508, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033712507E9, 0.0, 2024-03-27 16:43:53.712
235.0, 25263.506205499914, 19936.996094822418, 12881.01975691554, -7307.7687391959125, -24049.38179843209, -3117.397799181676, -23375.566110082404, 1308.1358442468459, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033715797E9, 0.0, 2024-03-27 16:43:53.715
236.0, 25792.01320314565, 19916.857173068187, 12802.699244344145, -7350.54997808337, -24064.156301517047, -3157.496828734497, -23401.069450505907, 1304.0901785004353, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033719511E9, 0.0, 2024-03-27 16:43:53.719
237.0, 26861.722989287733, 20162.18992020964, 12394.891666757068, -7638.015763523074, -24246.501832783444, -3396.3699217283634, -23442.44252949268, 1134.3063276179228, 0.03, -0.01, 1.018, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.711529033723534E9, 0.0, 2024-03-27 16:43:53.723
238.0, 27099.99258518131, 20338.813404895474, 12172.067126282112, -7810.839451651508, -24371.49278777752, -3536.5824146965047, -23459.273393067528, 1004.1521196546698, 0.034, -0.012, 1.014, 192.0, 1.0, 16.0, 255.0, 160.0, 31.0, 176.0, 0.0, 0.0, 0.0, 1.711529033727523E9, 0.0, 2024-03-27 16:43:53.727
